"Time", "controlBus.chassisBus.longitudinalVelocity|km/h", "controlBus.chassisBus.longitudinalAcceleration|m/s2", "controlBus.batteryBus_1.SOC"
"1340.5", "37.827408", "0.23502332", "0.9413697"
"1340.6", "37.90931", "0.22009413", "0.94136685"
"1340.7", "37.985973", "0.2055579", "0.94136417"
"1340.8", "38.057518", "0.19157572", "0.94136155"
"1340.9", "38.124355", "0.1785997", "0.9413591"
"1341", "38.186584", "0.16641118", "0.9413568"
"1341.1", "38.24448", "0.15490706", "0.9413545"
"1341.2", "38.298565", "0.14443575", "0.94135237"
"1341.3", "38.34905", "0.1350377", "0.94135034"
"1341.4", "38.39634", "0.12694232", "0.9413484"
"1341.5", "38.441338", "0.1219216", "0.94134647"
"1341.6", "38.484318", "0.11663128", "0.9413446"
"1341.7", "38.52573", "0.11291123", "0.94134283"
"1341.8", "38.56553", "0.10976144", "0.94134104"
"1341.9", "38.603504", "0.105488144", "0.9413393"
"1342", "38.641006", "0.103952445", "0.94133765"
"1342.1", "38.678288", "0.103477776", "0.9413359"
"1342.2", "38.71517", "0.10208863", "0.94133425"
"1342.3", "38.751114", "0.09936521", "0.9413326"
"1342.4", "38.786095", "0.09705683", "0.9413309"
"1342.5", "38.8203", "0.09504279", "0.9413293"
"1342.6", "38.85366", "0.092674404", "0.9413277"
"1342.7", "38.88585", "0.08857301", "0.9413261"
"1342.8", "38.91665", "0.084379286", "0.9413246"
"1342.9", "38.945843", "0.080378376", "0.9413231"
"1343", "38.973377", "0.07659945", "0.9413216"
"1343.1", "38.99958", "0.07237971", "0.94132024"
"1343.2", "39.024014", "0.06646437", "0.94131887"
"1343.3", "39.046352", "0.061225094", "0.94131756"
"1343.4", "39.06662", "0.056346603", "0.9413163"
"1343.5", "39.085266", "0.05183523", "0.9413151"
"1343.6", "39.10251", "0.047428582", "0.9413139"
"1343.7", "39.11831", "0.042479694", "0.9413128"
"1343.8", "39.132", "0.03676487", "0.9413117"
"1343.9", "39.143303", "0.029660603", "0.94131076"
"1344", "39.152195", "0.023177978", "0.9413098"
"1344.1", "39.158997", "0.017664941", "0.9413089"
"1344.2", "39.164127", "0.013066725", "0.94130814"
"1344.3", "39.16809", "0.009161444", "0.9413073"
"1344.4", "39.170822", "0.005936654", "0.9413066"
"1344.5", "39.17251", "0.003241767", "0.9413058"
"1344.6", "39.173313", "0.001011725", "0.94130516"
"1344.7", "39.173454", "-0.000372", "0.94130445"
"1344.8", "39.17318", "-0.001077257", "0.9413038"
"1344.9", "39.172718", "-0.001311129", "0.94130313"
"1345", "39.17246", "0.000191199", "0.9413025"
"1345.1", "39.173134", "0.003767462", "0.94130176"
"1345.2", "39.175045", "0.007055178", "0.94130105"
"1345.3", "39.178192", "0.010301597", "0.9413003"
"1345.4", "39.182484", "0.013419678", "0.94129944"
"1345.5", "39.18785", "0.016304664", "0.9412986"
"1345.6", "39.19422", "0.018980594", "0.94129777"
"1345.7", "39.201538", "0.02153593", "0.9412969"
"1345.8", "39.20981", "0.024231853", "0.941296"
"1345.9", "39.21895", "0.02655473", "0.941295"
"1346", "39.228928", "0.028788518", "0.9412941"
"1346.1", "39.239895", "0.03176696", "0.94129306"
"1346.2", "39.252098", "0.03580693", "0.94129205"
"1346.3", "39.265415", "0.038494773", "0.941291"
"1346.4", "39.27963", "0.04066659", "0.9412899"
"1346.5", "39.294537", "0.042286012", "0.94128877"
"1346.6", "39.309917", "0.04334256", "0.94128764"
"1346.7", "39.32566", "0.04419317", "0.9412865"
"1346.8", "39.341694", "0.044864092", "0.9412854"
"1346.9", "39.357944", "0.045354374", "0.94128424"
"1347", "39.374237", "0.04534626", "0.9412831"
"1347.1", "39.390415", "0.04469482", "0.9412819"
"1347.2", "39.406208", "0.043151513", "0.9412808"
"1347.3", "39.4215", "0.041443735", "0.94127965"
"1347.4", "39.435863", "0.038048588", "0.9412786"
"1347.5", "39.448288", "0.030728405", "0.94127756"
"1347.6", "39.458145", "0.023623513", "0.94127655"
"1347.7", "39.465424", "0.01686127", "0.94127566"
"1347.8", "39.470306", "0.010495804", "0.9412748"
"1347.9", "39.47269", "0.002562671", "0.9412741"
"1348", "39.47164", "-0.007877365", "0.94127345"
"1348.1", "39.467068", "-0.017194588", "0.94127285"
"1348.2", "39.459274", "-0.025834499", "0.9412723"
"1348.3", "39.4485", "-0.03370287", "0.9412718"
"1348.4", "39.435066", "-0.040590253", "0.94127125"
"1348.5", "39.41928", "-0.04692078", "0.9412707"
"1348.6", "39.400997", "-0.054366387", "0.9412702"
"1348.7", "39.3803", "-0.060547918", "0.94126964"
"1348.8", "39.357567", "-0.06552714", "0.94126916"
"1348.8138", "39.354256", "-0.0671279", "0.94126916"
"1348.8691", "39.340225", "-0.07342823", "0.94126946"
"1348.8741", "39.338875", "-0.07393958", "0.94126946"
"1348.8795", "39.33745", "-0.07446034", "0.9412695"
"1348.9", "39.331894", "-0.07626597", "0.94126964"
"1349", "39.30325", "-0.08222579", "0.9412702"
"1349.1", "39.273", "-0.08511414", "0.9412707"
"1349.2", "39.242287", "-0.08505819", "0.94127125"
"1349.3", "39.21186", "-0.08383378", "0.9412717"
"1349.4", "39.181187", "-0.08757307", "0.94127226"
"1349.5", "39.14887", "-0.092210434", "0.9412728"
"1349.6", "39.11539", "-0.0935037", "0.94127333"
"1349.7", "39.08165", "-0.09405082", "0.94127387"
"1349.8", "39.0479", "-0.09389915", "0.9412744"
"1349.9", "39.014034", "-0.09415603", "0.94127494"
"1350", "38.97978", "-0.09563005", "0.9412755"
"1350.1", "38.94493", "-0.097585976", "0.941276"
"1350.2", "38.90875", "-0.101318404", "0.94127655"
"1350.3", "38.870544", "-0.10777169", "0.941277"
"1350.4", "38.8302", "-0.11554216", "0.94127756"
"1350.5", "38.787834", "-0.12193619", "0.9412781"
"1350.6", "38.743107", "-0.12785845", "0.94127864"
"1350.7", "38.695957", "-0.13468082", "0.9412792"
"1350.8", "38.64619", "-0.14186776", "0.9412797"
"1350.9", "38.59368", "-0.14965902", "0.9412802"
"1351", "38.538258", "-0.15805005", "0.9412807"
"1351.1", "38.47955", "-0.16736355", "0.94128126"
"1351.2", "38.417408", "-0.1775718", "0.9412818"
"1351.3", "38.35248", "-0.18604308", "0.94128233"
"1351.4", "38.284664", "-0.19255486", "0.9412828"
"1351.5", "38.214996", "-0.19726014", "0.94128335"
"1351.6", "38.143894", "-0.19959839", "0.9412839"
"1351.7", "38.071293", "-0.20174125", "0.9412844"
"1351.8", "37.997078", "-0.20679489", "0.9412849"
"1351.9", "37.921616", "-0.21217173", "0.94128543"
"1352", "37.845413", "-0.2138351", "0.94128597"
"1352.1", "37.768707", "-0.21354969", "0.94128644"
"1352.2", "37.692", "-0.21289822", "0.941287"
"1352.3", "37.61553", "-0.21153283", "0.94128746"
"1352.4", "37.53938", "-0.21011062", "0.941288"
"1352.5", "37.46381", "-0.20882025", "0.94128853"
"1352.6", "37.388622", "-0.20751876", "0.941289"
"1352.7", "37.313984", "-0.2064963", "0.94128954"
"1352.8", "37.23959", "-0.20578459", "0.94129"
"1352.9", "37.165466", "-0.20554121", "0.94129056"
"1353", "37.09208", "-0.20400317", "0.94129103"
"1353.1", "37.0195", "-0.20077789", "0.9412916"
"1353.2", "36.948067", "-0.19677626", "0.94129205"
"1353.3", "36.87806", "-0.19232975", "0.9412926"
"1353.4", "36.811245", "-0.18482812", "0.94129306"
"1353.5", "36.748238", "-0.17304105", "0.9412936"
"1353.6", "36.688183", "-0.16163315", "0.9412941"
"1353.7", "36.630756", "-0.15434217", "0.9412946"
"1353.8", "36.57656", "-0.14706683", "0.9412951"
"1353.9", "36.526424", "-0.13614674", "0.9412956"
"1354", "36.47977", "-0.124341555", "0.9412961"
"1354.1", "36.43586", "-0.11611166", "0.9412966"
"1354.2", "36.394836", "-0.10963529", "0.9412971"
"1354.3", "36.354774", "-0.10572431", "0.9412976"
"1354.4", "36.31643", "-0.10404448", "0.94129807"
"1354.5", "36.279533", "-0.10137362", "0.9412986"
"1354.6", "36.244038", "-0.097139016", "0.9412991"
"1354.7", "36.20947", "-0.09388954", "0.9412996"
"1354.8", "36.175865", "-0.09161825", "0.9413001"
"1354.9", "36.142574", "-0.090554796", "0.9413006"
"1355", "36.10939", "-0.09086895", "0.9413011"
"1355.1", "36.07622", "-0.09167386", "0.9413016"
"1355.2", "36.042854", "-0.09237256", "0.94130206"
"1355.3", "36.009346", "-0.09312199", "0.9413026"
"1355.4", "35.975582", "-0.0937609", "0.9413031"
"1355.5", "35.94162", "-0.09438088", "0.94130355"
"1355.6", "35.90746", "-0.094963185", "0.941304"
"1355.7", "35.873158", "-0.095464565", "0.94130456"
"1355.8", "35.839058", "-0.09564465", "0.94130504"
"1355.9", "35.804928", "-0.09563168", "0.9413055"
"1356", "35.77076", "-0.09545702", "0.941306"
"1356.1", "35.736557", "-0.095112614", "0.94130653"
"1356.2", "35.701267", "-0.09611118", "0.941307"
"1356.3", "35.66535", "-0.09779799", "0.9413075"
"1356.4", "35.628937", "-0.099999644", "0.94130796"
"1356.5", "35.592014", "-0.102635376", "0.9413085"
"1356.6", "35.552948", "-0.106375426", "0.941309"
"1356.7", "35.511395", "-0.11152381", "0.94130945"
"1356.8", "35.468212", "-0.11756439", "0.9413099"
"1356.9", "35.42341", "-0.12454586", "0.94131047"
"1357", "35.3763", "-0.1325203", "0.94131094"
"1357.1", "35.325176", "-0.14193706", "0.9413114"
"1357.2", "35.27071", "-0.15271708", "0.9413119"
"1357.3", "35.212597", "-0.16479003", "0.9413124"
"1357.4", "35.15049", "-0.17819206", "0.94131285"
"1357.5", "35.08324", "-0.19237138", "0.9413133"
"1357.6", "35.01085", "-0.20766652", "0.94131386"
"1357.7", "34.93291", "-0.2240729", "0.94131434"
"1357.8", "34.84901", "-0.24150103", "0.9413148"
"1357.9", "34.758667", "-0.2600584", "0.9413153"
"1358", "34.66145", "-0.27976808", "0.94131577"
"1358.1", "34.55696", "-0.3006078", "0.94131625"
"1358.2", "34.444775", "-0.3225631", "0.9413167"
"1358.3", "34.32498", "-0.34508932", "0.9413172"
"1358.4", "34.19769", "-0.36757925", "0.9413177"
"1358.5", "34.06225", "-0.3903076", "0.94131815"
"1358.6", "33.91838", "-0.4131084", "0.94131863"
"1358.7", "33.766052", "-0.43592796", "0.94131905"
"1358.8", "33.60604", "-0.4589913", "0.9413195"
"1358.9", "33.43766", "-0.48199028", "0.94132"
"1359", "33.26079", "-0.5048043", "0.9413205"
"1359.1", "33.075317", "-0.5273617", "0.94132096"
"1359.2", "32.88034", "-0.55181384", "0.9413214"
"1359.3", "32.675827", "-0.57767725", "0.94132185"
"1359.4", "32.461456", "-0.60548437", "0.9413223"
"1359.5", "32.236855", "-0.63588715", "0.94132274"
"1359.6", "32.001904", "-0.66650915", "0.9413232"
"1359.7", "31.756376", "-0.6969175", "0.94132364"
"1359.8", "31.499907", "-0.72801054", "0.94132406"
"1359.9", "31.232216", "-0.75963324", "0.94132453"
"1360", "30.953753", "-0.7910862", "0.94132495"
"1360.1", "30.66549", "-0.8211066", "0.94132537"
"1360.2", "30.36664", "-0.8501007", "0.94132584"
"1360.3", "30.057186", "-0.8777692", "0.94132626"
"1360.4", "29.737368", "-0.903895", "0.9413267"
"1360.5", "29.409552", "-0.92908365", "0.9413271"
"1360.6", "29.072815", "-0.9526803", "0.9413275"
"1360.7", "28.727455", "-0.9745009", "0.94132787"
"1360.8", "28.37378", "-0.9943782", "0.9413283"
"1360.9", "28.013021", "-1.0135992", "0.9413287"
"1361", "27.645365", "-1.0318121", "0.9413291"
"1361.1", "27.271132", "-1.0488439", "0.9413295"
"1361.2", "26.890762", "-1.0647206", "0.9413299"
"1361.3", "26.504864", "-1.0793914", "0.94133025"
"1361.4", "26.11398", "-1.0927261", "0.9413306"
"1361.5", "25.718502", "-1.104768", "0.94133097"
"1361.6", "25.31891", "-1.1154785", "0.9413314"
"1361.7", "24.915043", "-1.1254164", "0.94133174"
"1361.8", "24.505583", "-1.1369252", "0.9413321"
"1361.9", "24.091705", "-1.149213", "0.9413324"
"1362", "23.673582", "-1.1625572", "0.94133276"
"1362.1", "23.251434", "-1.1772058", "0.9413331"
"1362.2", "22.827585", "-1.1870003", "0.9413334"
"1362.3", "22.40049", "-1.1957036", "0.9413338"
"1362.4", "21.970146", "-1.2032408", "0.94133407"
"1362.5", "21.536558", "-1.2097106", "0.9413344"
"1362.6", "21.10092", "-1.21632", "0.9413347"
"1362.7", "20.662981", "-1.2228334", "0.941335"
"1362.8", "20.222427", "-1.2289145", "0.9413353"
"1362.9", "19.77926", "-1.2345667", "0.9413356"
"1363", "19.334202", "-1.2405399", "0.9413359"
"1363.1", "18.886919", "-1.2465055", "0.94133615"
"1363.2", "18.437355", "-1.2523746", "0.94133645"
"1363.3", "17.985554", "-1.2581652", "0.94133675"
"1363.4", "17.532236", "-1.2634616", "0.941337"
"1363.5", "17.076962", "-1.268537", "0.9413372"
"1363.6", "16.61973", "-1.2734243", "0.94133747"
"1363.7", "16.160685", "-1.2781004", "0.94133776"
"1363.8", "15.70036", "-1.282567", "0.94133794"
"1363.9", "15.238393", "-1.2867625", "0.9413382"
"1364", "14.774776", "-1.2906697", "0.9413384"
"1364.1", "14.309725", "-1.2943149", "0.94133866"
"1364.2", "13.843546", "-1.2977501", "0.94133884"
"1364.3", "13.37598", "-1.3011923", "0.9413391"
"1364.4", "12.907028", "-1.3046923", "0.94133925"
"1364.5", "12.44203", "-1.2954336", "0.94133943"
"1364.6", "11.983598", "-1.2671837", "0.9413396"
"1364.7", "11.534464", "-1.2374742", "0.9413398"
"1364.8", "11.095301", "-1.2072588", "0.94133997"
"1364.9", "10.666939", "-1.1769313", "0.94134015"
"1365", "10.248884", "-1.1467187", "0.94134027"
"1365.1", "9.841094", "-1.1182283", "0.94134045"
"1365.2", "9.443558", "-1.0900406", "0.94134057"
"1365.3", "9.056254", "-1.0616525", "0.94134074"
"1365.4", "8.679241", "-1.0331084", "0.94134086"
"1365.5", "8.312478", "-1.0045326", "0.941341"
"1365.6", "7.9557753", "-0.9765889", "0.9413411"
"1365.7", "7.6088424", "-0.9492433", "0.9413412"
"1365.8", "7.271193", "-0.9226669", "0.94134134"
"1365.9", "6.9430227", "-0.89671254", "0.94134146"
"1366", "6.6243224", "-0.8714468", "0.9413416"
"1366.1", "6.314752", "-0.84782237", "0.94134164"
"1366.2", "6.0140967", "-0.8227953", "0.94134176"
"1366.3", "5.7227364", "-0.7967623", "0.9413418"
"1366.4", "5.4403934", "-0.77170575", "0.9413419"
"1366.4565", "5.284748", "-0.7570822", "0.9413419"
"1366.5", "5.1673265", "-0.744745", "0.9413419"
"1366.6", "4.903251", "-0.72014636", "0.9413419"
"1366.7", "4.647971", "-0.69681996", "0.9413419"
"1366.8", "4.400593", "-0.6767712", "0.9413419"
"1366.9", "4.160933", "-0.654861", "0.9413419"
"1367", "3.9287894", "-0.63466686", "0.9413419"
"1367.0436", "3.8297868", "-0.6266203", "0.9413419"
"1367.1", "3.7039628", "-0.61729366", "0.9413419"
"1367.2", "3.486805", "-0.5990213", "0.9413419"
"1367.3", "3.2762065", "-0.5814047", "0.9413419"
"1367.4", "3.0717463", "-0.56257564", "0.9413419"
"1367.5", "2.8728807", "-0.54456383", "0.9413419"
"1367.6", "2.6804566", "-0.5261684", "0.9413419"
"1367.7", "2.4946434", "-0.5071745", "0.9413419"
"1367.8", "2.315269", "-0.48910704", "0.9413419"
"1367.9", "2.1419835", "-0.47220773", "0.9413419"
"1368", "1.9742405", "-0.4565619", "0.9413419"
"1368.1", "1.8121455", "-0.44186002", "0.9413419"
"1368.2", "1.655588", "-0.42668346", "0.9413419"
"1368.3", "1.5046195", "-0.4116675", "0.9413419"
"1368.4", "1.35926", "-0.3961733", "0.9413419"
"1368.5", "1.2196116", "-0.38019705", "0.9413419"
"1368.6", "1.0864496", "-0.36257392", "0.9413419"
"1368.7", "0.95956725", "-0.34387347", "0.9413419"
"1368.8", "0.8395375", "-0.32498276", "0.9413419"
"1368.9", "0.72621894", "-0.30549708", "0.9413419"
"1369", "0.62028116", "-0.28475946", "0.9413419"
"1369.1", "0.5218463", "-0.2628122", "0.9413419"
"1369.2", "0.4310705", "-0.24085976", "0.9413419"
"1369.3", "0.34818628", "-0.21887907", "0.9413419"
"1369.4", "0.27324137", "-0.19663613", "0.9413419"
"1369.5", "0.20634535", "-0.17441328", "0.9413419"
"1369.6", "0.14692813", "-0.15344802", "0.9413419"
"1369.7", "0.09514753", "-0.1332458", "0.9413419"
"1369.8", "0.052187823", "-0.106931254", "0.9413419"
"1369.9", "0.019733675", "-0.07459552", "0.9413419"
"1370", "-0.001148236", "-0.04774657", "0.9413419"
"1370.1", "-0.040443674", "-0.2094779", "0.9413419"
"1370.2", "-0.06434426", "0.2220845", "0.9413419"
"1370.3", "-0.029717075", "0.034588706", "0.9413419"
"1370.4", "-0.016815893", "0.031131463", "0.9413419"
"1370.5", "-0.010018472", "0.008636423", "0.9413419"
"1370.6", "-0.008623043", "-7.14E-05", "0.9413419"
"1370.7", "-0.008459176", "0.00148095", "0.9413419"
"1370.8", "-0.007914256", "0.001978488", "0.9413419"
"1370.9", "-0.00749787", "0.000895964", "0.9413419"
"1371", "-0.007496024", "-0.000598856", "0.9413419"
"1371.1", "-0.007976685", "-0.002044258", "0.9413419"
"1371.2", "-0.008967638", "-0.003341406", "0.9413419"
"1371.3", "-0.009407071", "4.64E-05", "0.9413419"
"1371.4", "-0.008982467", "0.001924754", "0.9413419"
"1371.5", "-0.00863226", "0.001051291", "0.9413419"
"1371.6", "-0.008513866", "0.000457559", "0.9413419"
"1371.7", "-0.00848935", "0.000163314", "0.9413419"
"1371.8", "-0.00849328", "-8.07E-06", "0.9413419"
"1371.9", "-0.008507109", "-3.02E-05", "0.9413419"
"1372", "-0.008513201", "-3.22E-05", "0.9413419"
"1372.1", "-0.008514919", "-2.25E-05", "0.9413419"
"1372.2", "-0.008516637", "-1.14E-05", "0.9413419"
"1372.3", "-0.008518859", "-5.10E-06", "0.9413419"
"1372.4", "-0.008521598", "-5.57E-06", "0.9413419"
"1372.5", "-0.008524337", "-6.68E-06", "0.9413419"
"1372.6", "-0.008528099", "-9.22E-06", "0.9413419"
"1372.7", "-0.008533782", "-1.40E-05", "0.9413419"
"1372.8", "-0.008539465", "-1.76E-05", "0.9413419"
"1372.9", "-0.00855113", "-2.23E-05", "0.9413419"
"1373", "-0.008597056", "-6.46E-05", "0.9413419"
"1373.1", "-0.008660676", "-0.000123729", "0.9413419"
"1373.2", "-0.008741987", "-0.000203383", "0.9413419"
"1373.3", "-0.008840989", "-0.000283837", "0.9413419"
"1373.3157", "-0.008858151", "-0.000291438", "0.9413419"
"1373.4", "-0.009242498", "-0.001601905", "0.9413419"
"1373.5", "-0.009818957", "-0.00149657", "0.9413419"
"1373.5543", "-0.009546441", "0.000627024", "0.9413419"
"1373.5575", "-0.009525099", "0.002576151", "0.9413419"
"1373.576", "-0.008856579", "0.013694874", "0.9413419"
"1373.5839", "-0.008513997", "0.010777738", "0.9413419"
"1373.6", "-0.00769316", "0.017552393", "0.9413419"
"1373.7", "0.005298919", "0.04722027", "0.9413419"
"1373.8", "0.026971081", "0.06869726", "0.9413419"
"1373.9", "0.05620463", "0.0886531", "0.9413419"
"1374", "0.091762416", "0.108196884", "0.9413419"
"1374.1", "0.13342004", "0.12317884", "0.9413419"
"1374.2", "0.1796683", "0.1333707", "0.9413419"
"1374.3", "0.22883555", "0.13891022", "0.9413418"
"1374.4", "0.2786138", "0.13633506", "0.9413418"
"1374.5", "0.32624543", "0.12707742", "0.9413418"
"1374.6", "0.36890218", "0.10887292", "0.9413418"
"1374.7", "0.40410957", "0.085690804", "0.9413418"
"1374.8", "0.43038988", "0.05974006", "0.94134176"
"1374.9", "0.4481833", "0.03877477", "0.94134176"
"1375", "0.45887682", "0.021318914", "0.94134176"
"1375.1", "0.4640508", "0.008136049", "0.94134176"
"1375.2", "0.46548188", "0.000525015", "0.94134176"
"1375.3", "0.46520516", "-0.001034604", "0.94134176"
"1375.4", "0.46626568", "0.008086468", "0.94134176"
"1375.5", "0.47190082", "0.024877353", "0.94134176"
"1375.6", "0.4849426", "0.048230067", "0.9413417"
"1375.7", "0.5061114", "0.07006795", "0.9413417"
"1375.8", "0.53569466", "0.09406587", "0.9413417"
"1375.9", "0.5731122", "0.11386138", "0.9413417"
"1376", "0.6171736", "0.13050206", "0.94134164"
"1376.1", "0.6666768", "0.14395006", "0.94134164"
"1376.1758", "0.7070825", "0.15185063", "0.94134164"
"1376.2", "0.72040147", "0.15397047", "0.9413416"
"1376.3", "0.77695096", "0.16024041", "0.9413416"
"1376.4", "0.83472425", "0.16230077", "0.9413415"
"1376.5", "0.8926031", "0.16086087", "0.9413415"
"1376.6", "0.94866675", "0.15318792", "0.94134146"
"1376.7", "1.0012145", "0.14059006", "0.9413414"
"1376.8", "1.0491414", "0.12562396", "0.94134134"
"1376.9", "1.0903482", "0.10323428", "0.94134134"
"1377", "1.1231953", "0.07805052", "0.9413413"
"1377.0784", "1.1423662", "0.056917284", "0.9413413"
"1377.1", "1.14655", "0.05069202", "0.9413413"
"1377.2", "1.1598817", "0.0281753", "0.9413413"
"1377.3", "1.1668525", "0.010628991", "0.9413412"
"1377.4", "1.1683354", "-0.003163158", "0.9413412"
"1377.5", "1.1626232", "-0.02292015", "0.9413412"
"1377.6", "1.1530565", "-0.027874", "0.9413412"
"1377.7", "1.1435812", "-0.025538325", "0.9413412"
"1377.8", "1.1355518", "-0.01948719", "0.9413412"
"1377.9", "1.1297567", "-0.012841583", "0.9413412"
"1378", "1.1271226", "-0.002816", "0.9413412"
"1378.1", "1.1272719", "0.002800421", "0.9413412"
"1378.2", "1.1299739", "0.012662963", "0.94134116"
"1378.3", "1.1373472", "0.028714705", "0.94134116"
"1378.4", "1.1513163", "0.049802504", "0.94134116"
"1378.5", "1.1728516", "0.070716366", "0.9413411"
"1378.6", "1.2019801", "0.09099312", "0.9413411"
"1378.6208", "1.2089592", "0.094734", "0.9413411"
"1378.7", "1.2376568", "0.10661383", "0.94134104"
"1378.7184", "1.2447745", "0.10924228", "0.94134104"
"1378.8", "1.2792975", "0.12222784", "0.94134104"
"1378.9", "1.3266984", "0.13572507", "0.941341"
"1379", "1.3783003", "0.14949441", "0.9413409"
"1379.1", "1.4348", "0.16388191", "0.94134086"
"1379.2", "1.4963294", "0.17801097", "0.94134074"
"1379.3", "1.5628347", "0.19169222", "0.9413407"
"1379.4", "1.6331503", "0.20258212", "0.94134057"
